COLOR_GrasSurface         
N043.37.22.699 E001.20.55.037
N043.37.23.796 E001.20.54.863
N043.37.23.765 E001.20.54.628

COLOR_HardSurface4         
N043.37.30.277 E001.21.36.168
N043.37.30.623 E001.21.36.793
N043.37.30.843 E001.21.36.543
N043.37.31.033 E001.21.36.302
N043.37.24.569 E001.21.24.543
N043.37.21.980 E001.21.27.196
N043.37.22.310 E001.21.27.827
N043.37.22.354 E001.21.27.796
N043.37.24.199 E001.21.25.883
N043.37.29.950 E001.21.36.441
N043.37.30.013 E001.21.36.455

COLOR_HardSurface4         
N043.37.20.443 E001.21.32.689
N043.37.24.553 E001.21.40.142
N043.37.25.246 E001.21.39.421
N043.37.21.148 E001.21.31.961

COLOR_HardSurface4         
N043.37.14.318 E001.21.37.243
N043.37.13.102 E001.21.38.277
N043.37.12.033 E001.21.37.108
N043.37.10.820 E001.21.38.030
N043.37.09.660 E001.21.36.949
